,ConnectedAsset_id,Title,SoldPrice,SoldDate,ListingLink
41,181,"Optiplex 9020 Mini PC - Intel i3 4160T, 6GB DDR3, Power Supply Included, No HDD",47.0,22 Jun 2022,https://www.ebay.co.uk/itm/185434014268?hash=item2b2cba823c%3Ag%3AMy8AAOSw6Ctih94S&LH_BIN=1&LH_ItemCondition=3000
42,181,Dell 9020m Tiny PC i5 4590T@3.0GHz SSD Ultra Small PC Windows 10 Pro Wi-Fi ,189.99,22 Jun 2022,https://www.ebay.co.uk/itm/275047138629?hash=item400a164545%3Ag%3AZPEAAOSwx-9gWhM6&LH_BIN=1&LH_ItemCondition=3000
43,181,"Dell Optiplex 9020 - i5 CPU, 16GB RAM, 500GB HDD, Windows 10",80.0,22 Jun 2022,https://www.ebay.co.uk/itm/374141941551?hash=item571c98f72f%3Ag%3ARlAAAOSwq5tisYrm&LH_BIN=1&LH_ItemCondition=3000
44,181,Dell Optiplex 9020,65.0,20 Jun 2022,https://www.ebay.co.uk/itm/185454550216?hash=item2b2df3dcc8%3Ag%3Ao8cAAOSwViRinlZo&LH_BIN=1&LH_ItemCondition=3000
45,181,Dell Optiplex 9020 MFF Intel i5-4590T 2.00GHz 8GB Ram 128GB SSD Windows 10 Pro,109.95,20 Jun 2022,https://www.ebay.co.uk/itm/125374179682?hash=item1d30e22962%3Ag%3Apd0AAOSwQWxirFsO&LH_BIN=1&LH_ItemCondition=3000
46,181,"Dell Optiplex 9020, Intel i7  3.6GHz, 8GB RAM, 450GB HDD with  Win 10 Pro",75.0,20 Jun 2022,https://www.ebay.co.uk/itm/185471948074?hash=item2b2efd552a%3Ag%3AvqsAAOSw9OZisJNz&LH_BIN=1&LH_ItemCondition=3000
47,181,Dell OptiPlex Gaming Spec Quad Core i7 4th Gen CPU 16GB RAM 240GB SSD Wi-Fi PC,224.99,20 Jun 2022,https://www.ebay.co.uk/itm/184967832709?hash=item2b10f12485%3Ag%3A08YAAOSw6XBhAPpW&LH_BIN=1&LH_ItemCondition=3000
48,181,Dell Optiplex PC 9020 SFF Core I7-4770 Quad Core DDR3L Memory  SSD  Win 10 Pro,244.99,20 Jun 2022,https://www.ebay.co.uk/itm/324234849052?hash=item4b7de72b1c%3Ag%3Adc4AAOSw9she84CT&LH_BIN=1&LH_ItemCondition=3000
49,181,Dell OptiPlex 9020 Intel i7 480GB SSD 16GB RAM Ultra Small PC Win 10 USB 3 DVD,79.0,19 Jun 2022,https://www.ebay.co.uk/itm/203913697381?hash=item2f7a341865%3Ag%3AXUsAAOSwgPBhXcyV&LH_BIN=1&LH_ItemCondition=3000
50,181,"Dell Optiplex 9020 Intel vPro i7, 256GB SSD, 8GB Ram, ",85.0,19 Jun 2022,https://www.ebay.co.uk/itm/144586143553?hash=item21aa017741%3Ag%3APj0AAOSwkQpimrnP&LH_BIN=1&LH_ItemCondition=3000
51,181,Dell Optiplex 9020 Desktop PC i7-4790 @ 3.6GHz 4GB DDR3 500GB HDD,99.99,18 Jun 2022,https://www.ebay.co.uk/itm/125372665759?hash=item1d30cb0f9f%3Ag%3ARgwAAOSwyohiPD6C&LH_BIN=1&LH_ItemCondition=3000
52,181,Dell Optiplex 9020 SFF CORE i5 4590 8GB 500GB WINDOWS 10 PC TOWER READY MINI,59.95,15 Jun 2022,https://www.ebay.co.uk/itm/275349151819?hash=item401c16a04b%3Ag%3Azt8AAOSw4q9io3C4&LH_BIN=1&LH_ItemCondition=3000
53,181,Dell OptiPlex Gaming Spec Quad Core i5 4th Gen CPU 16GB RAM 240GB SSD Win10,110.0,15 Jun 2022,https://www.ebay.co.uk/itm/165363502012?hash=item26806ecbbc%3Ag%3A5h0AAOSwMrdhn4yw&LH_BIN=1&LH_ItemCondition=3000
54,181,Dell WPG9H Optiplex 9020 All in One Motherboard IPPLP-AZ.,48.0,14 Jun 2022,https://www.ebay.co.uk/itm/125353587647?hash=item1d2fa7f3bf%3Ag%3AHtsAAOSw0EJid6gN&LH_BIN=1&LH_ItemCondition=3000
55,181,Dell 9020 USFF Ultra Small Desktop PC i5 CPU Windows 11 PRO! FREE POST,49.99,14 Jun 2022,https://www.ebay.co.uk/itm/234580167375?hash=item369e114acf%3Ag%3ARMUAAOSwUhZip5LW&LH_BIN=1&LH_ItemCondition=3000
57,181,Dell OptiPlex 9020 SFF PC i7-4790 3.60GHz 16GB DDR3 128GB SSD ,89.99,14 Jun 2022,https://www.ebay.co.uk/itm/125368826654?hash=item1d30907b1e%3Ag%3At3YAAOSwFuNiqFCr&LH_BIN=1&LH_ItemCondition=3000
58,181,Dell Optiplex 9020 SFF CORE i5 4590 8GB 500GB WINDOWS 10 PC TOWER READY MINI,54.95,13 Jun 2022,https://www.ebay.co.uk/itm/284850231304?hash=item4252659808%3Ag%3Azt8AAOSw4q9io3C4&LH_BIN=1&LH_ItemCondition=3000
59,181,"Dell OptiPlex 9020 i5 vPro, 8GB Ram, 128GB SSD",55.0,13 Jun 2022,https://www.ebay.co.uk/itm/144596304569?hash=item21aa9c82b9%3Ag%3ALHoAAOSwd75inAN2&LH_BIN=1&LH_ItemCondition=3000
60,181,"Dell OptiPlex 9020 i5 vPro, 16GB Ram, 256GB SSD",65.0,13 Jun 2022,https://www.ebay.co.uk/itm/144596322062?hash=item21aa9cc70e%3Ag%3ALHoAAOSwd75inAN2&LH_BIN=1&LH_ItemCondition=3000
